agent_id,agent_name,agent_type,operator_code,country_code,region,city,latitude,longitude,onboarding_date,agent_status,commission_tier
AGT-00104211,Point Argent Tabaski,SUB_AGENT,WAVE,SEN,Tambacounda,Tambacounda,12.606605,-13.415724,2023-08-21,ACTIVE,T3
AGT-00104212,Tabaski Service Castors,MERCHANT,MTN_MOMO,MLI,Tombouctou,Tombouctou,15.642525,-2.947692,2025-08-23,ACTIVE,T1
AGT-00104213,Kiosque Sandaga,SUB_AGENT,OM,CIV,Yamoussoukro,Yamoussoukro,9.811265,-2.737592,2019-10-22,ACTIVE,T1
AGT-00104214,Boutique Yoff,SUB_AGENT,MTN_MOMO,SEN,Sédhiou,Sédhiou,16.080611,-13.406604,2023-04-14,ACTIVE,T1
AGT-00104215,Multiservices Almadies,SUB_AGENT,MTN_MOMO,SEN,Kédougou,Kédougou,13.691625,-12.533329,2025-07-21,ACTIVE,T1
AGT-00104216,Téléservices Médina,MERCHANT,MOOV,GIN,Faranah,Faranah,9.54987,-13.993179,2021-07-23,ACTIVE,T1
AGT-00104217,Cash & Go Fass,MASTER_AGENT,WAVE,SEN,Thiès,Thiès,16.257617,-13.84898,2022-03-25,ACTIVE,T1
AGT-00104218,SuperMoney Sandaga,SUB_AGENT,OM,GIN,Mamou,Mamou,11.730358,-9.858626,2024-09-22,ACTIVE,T1
AGT-00104219,Agence Médina,MASTER_AGENT,OM,SEN,Saint-Louis,Saint-Louis,16.462185,-12.590729,2023-05-28,TERMINATED,T2
AGT-00104220,Multiservices Plateau,MASTER_AGENT,MTN_MOMO,SEN,Kaffrine,Kaffrine,12.807258,-12.280493,2020-07-26,ACTIVE,T1
AGT-00104221,Agence Cambérène,SUB_AGENT,OM,SEN,Diourbel,Diourbel,13.886772,-12.044924,2025-08-10,ACTIVE,T2
AGT-00104222,Express Liberté,SUB_AGENT,FREE,SEN,Ziguinchor,Ziguinchor,13.475781,-15.132838,2024-01-02,ACTIVE,T3
AGT-00104223,Point Argent HLM,SUB_AGENT,OM,CIV,Bouaké,Bouaké,7.267072,-4.815951,2019-05-17,ACTIVE,T3
AGT-00104224,Tabaski Service Ngor,MERCHANT,OM,GIN,Mamou,Mamou,11.415108,-11.83961,2025-09-26,ACTIVE,T3
AGT-00104225,Cash & Go Guédiawaye,MASTER_AGENT,FREE,GIN,Nzérékoré,Nzérékoré,,,2022-02-24,ACTIVE,T1
AGT-00104226,Kiosque Sicap,SUB_AGENT,MOOV,CIV,Daloa,Daloa,6.224933,-4.290739,2021-09-07,ACTIVE,T2
AGT-00104227,Tabaski Service Touba,MERCHANT,OM,MLI,Ségou,Ségou,20.982756,1.871494,2019-05-04,ACTIVE,T3
AGT-00104228,Multiservices Reubeuss,SUB_AGENT,MTN_MOMO,CIV,San-Pédro,San-Pédro,9.097998,-7.115179,2023-07-12,ACTIVE,T1
AGT-00104229,Cash Point Mermoz,MASTER_AGENT,MTN_MOMO,MLI,Koulikoro,Koulikoro,13.158503,-3.363115,2020-11-02,ACTIVE,T1
AGT-00104230,Kiosque Pikine,MERCHANT,WAVE,GIN,Kindia,Kindia,7.938067,-13.491159,2023-07-21,ACTIVE,T1
AGT-00104231,Point Argent Médina,SUB_AGENT,MTN_MOMO,SEN,Matam,Matam,14.676026,-15.610317,2025-10-12,ACTIVE,T3
AGT-00104232,Point Argent Wakhinane,SUB_AGENT,OM,SEN,Diourbel,Diourbel,15.121048,-13.56061,2021-07-25,ACTIVE,T2
AGT-00104233,Point Cash Castors,SUB_AGENT,MOOV,CIV,Man,Man,6.872552,-7.817872,2023-11-10,ACTIVE,T1
AGT-00104234,Express Reubeuss,SUB_AGENT,OM,SEN,Saint-Louis,Saint-Louis,15.791282,-14.717044,2019-04-21,ACTIVE,T3
AGT-00104235,Point Argent HLM,MERCHANT,MOOV,SEN,Matam,Matam,15.332035,-13.367717,2024-09-14,ACTIVE,T1
AGT-00104236,Téléservices Mariste,SUB_AGENT,OM,GIN,Kankan,Kankan,9.803977,-9.574343,2025-06-27,ACTIVE,T3
AGT-00104237,Cash & Go Médina,SUB_AGENT,MTN_MOMO,SEN,Ziguinchor,Ziguinchor,12.376656,-11.872719,2025-01-03,ACTIVE,T2
AGT-00104238,Point Cash Fass,SUB_AGENT,MTN_MOMO,SEN,Kaolack,Kaolack,12.727966,-14.765416,2025-08-26,ACTIVE,T3
AGT-00104239,Express Tabaski,SUB_AGENT,OM,SEN,Saint-Louis,Saint-Louis,14.067296,-13.343655,2022-09-15,ACTIVE,T3
AGT-00104240,Boutique Gibraltar,SUB_AGENT,OM,SEN,Kaffrine,Kaffrine,13.915499,-16.126437,2019-05-14,ACTIVE,T1
AGT-00104241,Téléservices Reubeuss,MASTER_AGENT,OM,GIN,Kindia,Kindia,8.460931,-11.462419,2019-12-21,ACTIVE,T2
AGT-00104242,Station Cash Patte d'Oie,MERCHANT,FREE,GIN,Faranah,Faranah,7.292373,-10.602724,2020-11-05,ACTIVE,T1
AGT-00104243,Agence Sicap,MERCHANT,FREE,CIV,Bouaké,Bouaké,4.496152,-8.281076,2023-11-30,ACTIVE,T1
AGT-00104244,Point Argent Touba,SUB_AGENT,OM,GIN,Nzérékoré,Nzérékoré,,,2019-10-03,ACTIVE,T1
AGT-00104245,Agence Hann,SUB_AGENT,MTN_MOMO,SEN,Dakar,Dakar,16.012393,-13.854135,2024-07-09,ACTIVE,T1
AGT-00104246,SuperMoney Reubeuss,SUB_AGENT,MOOV,SEN,Kédougou,Kédougou,12.607391,-13.618214,2021-07-25,ACTIVE,T3
AGT-00104247,Multiservices Médina,MASTER_AGENT,OM,CIV,Korhogo,Korhogo,5.058235,-3.412643,2022-04-20,ACTIVE,T1
AGT-00104248,Express Guédiawaye,SUB_AGENT,WAVE,GIN,Kankan,Kankan,8.470259,-10.155936,2025-10-01,ACTIVE,T1
AGT-00104249,SuperMoney Sandaga,SUB_AGENT,MOOV,SEN,Kaffrine,Kaffrine,15.969295,-15.173531,2021-09-04,ACTIVE,T1
AGT-00104250,Cash Point Fass,SUB_AGENT,MTN_MOMO,CIV,Korhogo,Korhogo,5.629313,-4.094105,2021-11-22,ACTIVE,T1
AGT-00104251,Mini-marché Sicap,SUB_AGENT,MTN_MOMO,GIN,Faranah,Faranah,7.553466,-10.43778,2019-05-03,ACTIVE,T2
AGT-00104252,Agence Castors,SUB_AGENT,FREE,SEN,Ziguinchor,Ziguinchor,15.038675,-16.752171,2019-05-13,ACTIVE,T2
AGT-00104253,Kiosque Almadies,MERCHANT,FREE,MLI,Sikasso,Sikasso,19.040087,-7.871589,2020-11-30,SUSPENDED,T1
AGT-00104254,Cash & Go Mermoz,MERCHANT,MOOV,CIV,Bouaké,Bouaké,10.482289,-7.061891,2023-10-13,ACTIVE,T1
AGT-00104255,Cash & Go Wakhinane,SUB_AGENT,MOOV,SEN,Kaffrine,Kaffrine,14.607461,-17.450975,2021-03-17,ACTIVE,T1
AGT-00104256,Mini-marché Sandaga,SUB_AGENT,MOOV,GIN,Labé,Labé,7.608528,-12.93834,2020-03-01,ACTIVE,T3
AGT-00104257,Station Cash Touba,MERCHANT,OM,GIN,Kankan,Kankan,11.554455,-14.461794,2022-04-07,TERMINATED,T2
AGT-00104258,Tabaski Service Castors,MERCHANT,MOOV,GIN,Kankan,Kankan,9.186149,-14.449893,2023-12-30,ACTIVE,T1
AGT-00104259,Téléservices HLM,SUB_AGENT,FREE,SEN,Kolda,Kolda,16.694332,-17.039298,2019-09-15,ACTIVE,T1
AGT-00104260,Express Liberté,SUB_AGENT,FREE,SEN,Sédhiou,Sédhiou,12.600335,-14.621682,2024-06-18,ACTIVE,T1
AGT-00104261,Cash & Go Sandaga,ATM_PARTNER,OM,MLI,Koulikoro,Koulikoro,19.383645,3.580002,2023-04-28,ACTIVE,T1
AGT-00104262,Point Cash Ouakam,MERCHANT,MOOV,SEN,Louga,Louga,14.743755,-13.229204,2019-04-04,ACTIVE,T1
AGT-00104263,Cash Point Guédiawaye,SUB_AGENT,MTN_MOMO,SEN,Sédhiou,Sédhiou,13.28339,-14.771278,2022-10-17,ACTIVE,T1
AGT-00104264,Station Cash Bel Air,MERCHANT,MOOV,GIN,Kankan,Kankan,9.481263,-10.653983,2025-10-06,SUSPENDED,T1
AGT-00104265,Kiosque Fass,MASTER_AGENT,FREE,SEN,Kédougou,Kédougou,16.287364,-11.947586,2021-09-06,ACTIVE,T1
AGT-00104266,Station Cash Mermoz,SUB_AGENT,OM,GIN,Labé,Labé,9.858923,-10.907847,2022-12-28,SUSPENDED,T1
AGT-00104267,Station Cash Plateau,SUB_AGENT,MTN_MOMO,SEN,Diourbel,Diourbel,13.654881,-14.569911,2019-06-25,ACTIVE,T1
AGT-00104268,Mini-marché Reubeuss,MERCHANT,OM,GIN,Kankan,Kankan,7.966157,-13.268398,2022-12-29,ACTIVE,T3
AGT-00104269,Cash Point Hann,MERCHANT,MTN_MOMO,CIV,Man,Man,8.908168,-2.669329,2022-03-10,ACTIVE,T2
AGT-00104270,SuperMoney Mermoz,SUB_AGENT,WAVE,GIN,Kindia,Kindia,9.726992,-9.102137,2021-07-13,ACTIVE,T1
AGT-00104271,Point Cash Ngor,MERCHANT,MOOV,SEN,Kaffrine,Kaffrine,13.022924,-14.523462,2024-06-05,SUSPENDED,T1
AGT-00104272,Boutique Pikine,SUB_AGENT,FREE,MLI,Koulikoro,Koulikoro,12.930565,2.155736,2025-08-18,ACTIVE,T2
AGT-00104273,Point Argent Grand Yoff,SUB_AGENT,MOOV,SEN,Thiès,Thiès,13.926411,-16.743422,2023-10-02,ACTIVE,T1
AGT-00104274,Point Argent Guédiawaye,MERCHANT,MTN_MOMO,GIN,Nzérékoré,Nzérékoré,7.828656,-9.395772,2020-12-10,TERMINATED,T3
AGT-00104275,Cash Point Niary Tally,SUB_AGENT,FREE,CIV,Yamoussoukro,Yamoussoukro,5.481691,-2.785789,2021-02-23,ACTIVE,T2
AGT-00104276,Tabaski Service Touba,SUB_AGENT,WAVE,SEN,Matam,Matam,15.13203,-12.925408,2020-12-08,ACTIVE,T1
AGT-00104277,Kiosque HLM,MASTER_AGENT,MTN_MOMO,GIN,Mamou,Mamou,11.226882,-7.918048,2024-02-17,ACTIVE,T1
AGT-00104278,Point Argent Pikine,SUB_AGENT,OM,MLI,Tombouctou,Tombouctou,17.284358,0.522753,2024-07-03,ACTIVE,T2
AGT-00104279,Multiservices Niary Tally,ATM_PARTNER,WAVE,SEN,Kaolack,Kaolack,12.437752,-12.685702,2021-10-25,ACTIVE,T1
AGT-00104280,Téléservices Ngor,SUB_AGENT,FREE,SEN,Sédhiou,Sédhiou,16.507919,-16.113884,2019-04-01,ACTIVE,T1
AGT-00104281,Marché Hann,MERCHANT,MTN_MOMO,CIV,Bouaké,Bouaké,10.205163,-5.039317,2023-01-08,SUSPENDED,T3
AGT-00104282,Boutique Reubeuss,MERCHANT,MOOV,SEN,Fatick,Fatick,14.443988,-11.555641,2020-01-17,ACTIVE,T1
AGT-00104283,Multiservices Hann,SUB_AGENT,MTN_MOMO,CIV,San-Pédro,San-Pédro,10.457873,-5.664119,2019-09-04,ACTIVE,T1
AGT-00104284,Téléservices Reubeuss,MERCHANT,MOOV,SEN,Ziguinchor,Ziguinchor,15.363592,-14.819176,2019-07-20,ACTIVE,T1
AGT-00104285,Kiosque Pikine,MERCHANT,WAVE,SEN,Kédougou,Kédougou,13.517534,-13.12,2025-02-06,SUSPENDED,T2
AGT-00104286,Marché Patte d'Oie,SUB_AGENT,WAVE,SEN,Kédougou,Kédougou,12.839891,-15.829332,2021-07-11,ACTIVE,T1
AGT-00104287,SuperMoney HLM,MERCHANT,MOOV,GIN,Kindia,Kindia,,,2021-05-09,ACTIVE,T1
AGT-00104288,SuperMoney Wakhinane,SUB_AGENT,WAVE,SEN,Kolda,Kolda,13.349321,-15.045722,2022-09-18,ACTIVE,T1
AGT-00104289,Kiosque Guédiawaye,MASTER_AGENT,WAVE,CIV,Bouaké,Bouaké,8.572563,-3.055859,2025-02-09,ACTIVE,T1
AGT-00104290,Station Cash Mariste,MASTER_AGENT,WAVE,SEN,Matam,Matam,13.159155,-15.154171,2025-03-27,ACTIVE,T1
AGT-00104291,SuperMoney HLM,SUB_AGENT,OM,CIV,Abidjan,Abidjan,6.204412,-4.638231,2021-11-07,ACTIVE,T3
AGT-00104292,Marché Liberté,MERCHANT,MOOV,MLI,Tombouctou,Tombouctou,14.957786,-0.65635,2021-12-01,ACTIVE,T1
AGT-00104293,SuperMoney Wakhinane,SUB_AGENT,FREE,CIV,Man,Man,10.043845,-7.629794,2024-04-16,ACTIVE,T2
AGT-00104294,Boutique Touba,ATM_PARTNER,WAVE,SEN,Kédougou,Kédougou,13.057233,-11.494303,2019-11-03,ACTIVE,T2
AGT-00104295,Point Cash Ouakam,SUB_AGENT,MOOV,CIV,Man,Man,8.930078,-4.671909,2022-05-20,ACTIVE,T1
AGT-00104296,Agence Niary Tally,SUB_AGENT,FREE,SEN,Kolda,Kolda,12.515565,-17.474031,2023-07-09,ACTIVE,T2
AGT-00104297,Station Cash Almadies,MASTER_AGENT,FREE,SEN,Fatick,Fatick,13.029972,-12.445527,2019-09-26,ACTIVE,T1
AGT-00104298,Agence Cambérène,MASTER_AGENT,MOOV,GIN,Boké,Boké,11.349571,-9.867665,2021-12-09,ACTIVE,T1
AGT-00104299,SuperMoney Guédiawaye,MERCHANT,WAVE,SEN,Kolda,Kolda,15.046497,-16.672048,2022-02-25,ACTIVE,T1
AGT-00104300,Téléservices Ngor,MERCHANT,FREE,GIN,Mamou,Mamou,11.843151,-10.417805,2019-06-04,ACTIVE,T2
AGT-00104301,SuperMoney Almadies,SUB_AGENT,OM,SEN,Fatick,Fatick,15.465352,-15.241312,2024-04-28,ACTIVE,T2
AGT-00104302,Express Touba,SUB_AGENT,MTN_MOMO,SEN,Sédhiou,Sédhiou,12.45619,-13.935889,2020-09-13,SUSPENDED,T1
AGT-00104303,Cash & Go Fass,MERCHANT,OM,CIV,Abidjan,Abidjan,5.582737,-7.951626,2024-08-12,SUSPENDED,T3
AGT-00104304,Multiservices Sandaga,SUB_AGENT,MTN_MOMO,GIN,Faranah,Faranah,8.453798,-11.43439,2023-08-13,ACTIVE,T1
AGT-00104305,Station Cash Wakhinane,SUB_AGENT,MTN_MOMO,GIN,Boké,Boké,11.350927,-11.896628,2025-02-17,ACTIVE,T2
AGT-00104306,Agence Guédiawaye,SUB_AGENT,FREE,SEN,Fatick,Fatick,13.793128,-15.567802,2024-09-05,ACTIVE,T1
AGT-00104307,Kiosque Yoff,MASTER_AGENT,FREE,CIV,Korhogo,Korhogo,6.982421,-4.10171,2021-04-29,ACTIVE,T3
AGT-00104308,Tabaski Service Bel Air,SUB_AGENT,OM,GIN,Kindia,Kindia,9.594749,-11.738021,2024-05-16,SUSPENDED,T2
AGT-00104309,Téléservices Tabaski,SUB_AGENT,WAVE,SEN,Ziguinchor,Ziguinchor,15.601984,-15.195095,2020-07-19,ACTIVE,T2
AGT-00104310,Mini-marché Sicap,SUB_AGENT,MTN_MOMO,SEN,Ziguinchor,Ziguinchor,13.577746,-11.615158,2021-02-20,ACTIVE,T2
AGT-00104311,Cash & Go Pikine,MERCHANT,MOOV,GIN,Mamou,Mamou,9.376622,-7.88648,2021-01-27,ACTIVE,T2
AGT-00104312,Téléservices Sandaga,SUB_AGENT,FREE,CIV,San-Pédro,San-Pédro,7.21913,-4.906425,2020-07-08,ACTIVE,T1
AGT-00104313,Marché Guédiawaye,ATM_PARTNER,MOOV,CIV,Man,Man,10.284889,-7.695966,2019-03-08,ACTIVE,T1
AGT-00104314,Boutique Hann,SUB_AGENT,OM,SEN,Louga,Louga,13.857666,-15.21937,2020-01-28,ACTIVE,T1
AGT-00104315,Station Cash Ngor,SUB_AGENT,OM,GIN,Nzérékoré,Nzérékoré,8.559843,-11.361612,2025-04-17,ACTIVE,T1
AGT-00104316,SuperMoney Guédiawaye,MERCHANT,FREE,CIV,Man,Man,8.749314,-6.778405,2024-09-10,ACTIVE,T1
AGT-00104317,Tabaski Service Hann,SUB_AGENT,MOOV,SEN,Diourbel,Diourbel,15.780159,-12.332948,2020-07-22,ACTIVE,T1
AGT-00104318,Téléservices Castors,SUB_AGENT,FREE,GIN,Kindia,Kindia,9.6209,-14.856075,2019-04-27,ACTIVE,T1
AGT-00104319,Agence HLM,SUB_AGENT,MTN_MOMO,SEN,Diourbel,Diourbel,14.402248,-14.364456,2019-07-29,ACTIVE,T1
AGT-00104320,Station Cash Yoff,MERCHANT,OM,SEN,Diourbel,Diourbel,13.368792,-13.863757,2022-08-17,ACTIVE,T2
AGT-00104321,Station Cash Reubeuss,MERCHANT,OM,SEN,Matam,Matam,12.639175,-13.822954,2019-12-25,SUSPENDED,T2
AGT-00104322,Agence Patte d'Oie,SUB_AGENT,OM,SEN,Fatick,Fatick,16.301407,-11.939086,2025-01-14,TERMINATED,T1
AGT-00104323,Point Cash Fass,SUB_AGENT,MOOV,GIN,Kankan,Kankan,9.143248,-13.88595,2023-08-02,ACTIVE,T2
AGT-00104324,Tabaski Service Liberté,SUB_AGENT,WAVE,SEN,Fatick,Fatick,14.989807,-13.354502,2019-05-27,ACTIVE,T1
AGT-00104325,Marché Wakhinane,SUB_AGENT,WAVE,SEN,Thiès,Thiès,14.794919,-11.679981,2023-08-13,ACTIVE,T1
AGT-00104326,Point Argent Fass,MERCHANT,OM,SEN,Fatick,Fatick,16.071603,-17.445354,2019-12-05,ACTIVE,T1
AGT-00104327,Mini-marché Pikine,SUB_AGENT,MTN_MOMO,GIN,Kankan,Kankan,11.705866,-8.582802,2019-11-13,SUSPENDED,T3
AGT-00104328,Boutique Almadies,SUB_AGENT,MOOV,SEN,Dakar,Dakar,13.379297,-16.499875,2025-10-23,ACTIVE,T1
AGT-00104329,Téléservices Mermoz,SUB_AGENT,OM,GIN,Faranah,Faranah,8.453452,-9.759472,2023-12-23,ACTIVE,T2
AGT-00104330,Cash & Go Médina,MERCHANT,OM,GIN,Nzérékoré,Nzérékoré,7.931399,-14.577494,2022-04-07,ACTIVE,T1
AGT-00104331,Express Colobane,SUB_AGENT,OM,GIN,Kindia,Kindia,11.989466,-11.325975,2024-09-28,ACTIVE,T1
AGT-00104332,Marché HLM,MERCHANT,OM,GIN,Faranah,Faranah,8.662305,-12.714822,2024-02-19,ACTIVE,T2
AGT-00104333,Boutique Patte d'Oie,SUB_AGENT,MOOV,GIN,Kindia,Kindia,9.496294,-12.213875,2025-05-24,ACTIVE,T1
AGT-00104334,Mini-marché Yoff,SUB_AGENT,WAVE,SEN,Kaffrine,Kaffrine,14.140068,-14.196494,2022-07-08,TERMINATED,T1
AGT-00104335,Téléservices Fass,SUB_AGENT,MOOV,SEN,Ziguinchor,Ziguinchor,15.135595,-12.558172,2021-04-23,ACTIVE,T3
AGT-00104336,Cash & Go Médina,SUB_AGENT,WAVE,GIN,Faranah,Faranah,8.334767,-12.802412,2023-11-05,ACTIVE,T1
AGT-00104337,Téléservices Fass,SUB_AGENT,OM,GIN,Labé,Labé,7.218368,-10.254793,2025-04-30,SUSPENDED,T1
AGT-00104338,Multiservices Wakhinane,MASTER_AGENT,WAVE,CIV,Yamoussoukro,Yamoussoukro,,,2024-09-03,ACTIVE,T1
AGT-00104339,Cash Point Fass,SUB_AGENT,OM,GIN,Kankan,Kankan,8.159496,-8.72141,2022-10-11,ACTIVE,T1
AGT-00104340,Point Cash Bel Air,SUB_AGENT,OM,GIN,Faranah,Faranah,11.26951,-9.717725,2024-02-06,SUSPENDED,T1
AGT-00104341,Express Médina,SUB_AGENT,MOOV,SEN,Louga,Louga,14.998501,-16.348617,2020-11-21,ACTIVE,T2
AGT-00104342,Cash & Go Sicap,SUB_AGENT,OM,CIV,San-Pédro,San-Pédro,10.377018,-6.835011,2020-12-02,TERMINATED,T1
AGT-00104343,Tabaski Service Sicap,SUB_AGENT,WAVE,GIN,Kindia,Kindia,7.438618,-12.090028,2025-03-27,SUSPENDED,T1
AGT-00104344,Mini-marché Fass,ATM_PARTNER,MTN_MOMO,GIN,Faranah,Faranah,,,2024-08-15,ACTIVE,T1
AGT-00104345,Marché Patte d'Oie,SUB_AGENT,WAVE,GIN,Mamou,Mamou,7.378005,-8.078078,2019-10-24,SUSPENDED,T1
AGT-00104346,Tabaski Service Patte d'Oie,SUB_AGENT,OM,CIV,Bouaké,Bouaké,6.615176,-4.595375,2023-11-11,SUSPENDED,T1
AGT-00104347,Cash Point Gibraltar,SUB_AGENT,WAVE,SEN,Diourbel,Diourbel,13.412701,-15.621652,2020-08-01,SUSPENDED,T1
AGT-00104348,Mini-marché Liberté,ATM_PARTNER,MOOV,CIV,Yamoussoukro,Yamoussoukro,8.056838,-5.355156,2019-08-29,ACTIVE,T1
AGT-00104349,Agence Guédiawaye,SUB_AGENT,MOOV,MLI,Sikasso,Sikasso,18.251366,2.262967,2022-05-11,ACTIVE,T1
AGT-00104350,Express Mariste,MERCHANT,MOOV,GIN,Nzérékoré,Nzérékoré,11.830123,-13.586363,2020-03-29,TERMINATED,T1
AGT-00104351,Téléservices Hann,MERCHANT,MOOV,GIN,Conakry,Conakry,8.008404,-9.193568,2019-07-18,ACTIVE,T1
AGT-00104352,Kiosque HLM,SUB_AGENT,OM,GIN,Nzérékoré,Nzérékoré,11.728107,-8.696432,2021-03-19,SUSPENDED,T3
AGT-00104353,Kiosque HLM,MERCHANT,MOOV,CIV,Abidjan,Abidjan,5.954754,-3.909198,2023-07-04,ACTIVE,T1
AGT-00104354,SuperMoney Sandaga,SUB_AGENT,MOOV,CIV,Korhogo,Korhogo,,,2022-07-02,ACTIVE,T2
AGT-00104355,Cash & Go Touba,SUB_AGENT,OM,CIV,Korhogo,Korhogo,6.783823,-6.767685,2020-12-02,ACTIVE,T1
AGT-00104356,Kiosque Grand Yoff,SUB_AGENT,OM,SEN,Matam,Matam,14.605229,-13.669062,2023-03-08,ACTIVE,T1
AGT-00104357,Marché Castors,MASTER_AGENT,WAVE,GIN,Kindia,Kindia,9.458558,-13.549039,2025-10-14,SUSPENDED,T3
AGT-00104358,Tabaski Service Niary Tally,SUB_AGENT,OM,GIN,Kindia,Kindia,9.194985,-7.794026,2024-05-23,ACTIVE,T1
AGT-00104359,Point Cash Cambérène,ATM_PARTNER,MOOV,SEN,Thiès,Thiès,14.545617,-14.155321,2023-06-28,ACTIVE,T3
AGT-00104360,SuperMoney Wakhinane,SUB_AGENT,MOOV,GIN,Nzérékoré,Nzérékoré,7.456666,-14.475589,2021-06-02,TERMINATED,T2
AGT-00104361,Cash Point Ouakam,MERCHANT,MTN_MOMO,SEN,Kaffrine,Kaffrine,12.495467,-17.418097,2019-07-01,ACTIVE,T1
AGT-00104362,Kiosque HLM,SUB_AGENT,OM,SEN,Diourbel,Diourbel,16.066202,-13.040576,2019-04-15,ACTIVE,T1
AGT-00104363,Cash & Go Dieuppeul,MASTER_AGENT,MTN_MOMO,MLI,Koulikoro,Koulikoro,15.42474,3.588032,2022-01-27,ACTIVE,T1
AGT-00104364,SuperMoney Bel Air,ATM_PARTNER,OM,GIN,Kankan,Kankan,9.146657,-10.685453,2022-02-08,ACTIVE,T2
AGT-00104365,Cash Point Pikine,SUB_AGENT,MOOV,GIN,Kindia,Kindia,12.368932,-12.931076,2020-02-02,SUSPENDED,T1
AGT-00104366,Cash Point Bel Air,MERCHANT,WAVE,CIV,San-Pédro,San-Pédro,6.790363,-6.160104,2025-07-03,ACTIVE,T3
AGT-00104367,Téléservices Touba,MERCHANT,MTN_MOMO,GIN,Boké,Boké,8.829643,-14.291965,2019-04-15,ACTIVE,T1
AGT-00104368,SuperMoney Patte d'Oie,MASTER_AGENT,WAVE,GIN,Labé,Labé,12.120485,-14.352409,2019-06-09,ACTIVE,T1
AGT-00104369,Cash Point Almadies,SUB_AGENT,WAVE,GIN,Nzérékoré,Nzérékoré,8.223405,-13.436661,2024-06-09,ACTIVE,T2
AGT-00104370,Station Cash Sicap,SUB_AGENT,MOOV,CIV,Abidjan,Abidjan,4.548487,-4.693406,2019-08-15,ACTIVE,T1
AGT-00104371,Marché Sandaga,SUB_AGENT,OM,GIN,Nzérékoré,Nzérékoré,12.412661,-9.6797,2024-05-02,ACTIVE,T1
AGT-00104372,Station Cash Touba,SUB_AGENT,MOOV,SEN,Kolda,Kolda,15.6449,-15.04565,2021-07-01,ACTIVE,T1
AGT-00104373,Cash & Go Niary Tally,MERCHANT,FREE,SEN,Tambacounda,Tambacounda,12.49778,-11.517565,2023-05-31,TERMINATED,T1
AGT-00104374,Tabaski Service Sandaga,SUB_AGENT,MTN_MOMO,CIV,Korhogo,Korhogo,5.345141,-8.15885,2020-10-19,ACTIVE,T1
AGT-00104375,Multiservices Médina,ATM_PARTNER,WAVE,GIN,Boké,Boké,10.595122,-11.292857,2024-10-19,ACTIVE,T2
AGT-00104376,Cash & Go Reubeuss,MASTER_AGENT,MOOV,GIN,Boké,Boké,8.533802,-14.358195,2021-09-23,ACTIVE,T1
AGT-00104377,Station Cash Guédiawaye,MERCHANT,WAVE,GIN,Labé,Labé,12.242242,-7.867967,2022-08-22,TERMINATED,T1
AGT-00104378,Cash Point Médina,SUB_AGENT,MOOV,CIV,Korhogo,Korhogo,6.555733,-2.876068,2024-09-18,ACTIVE,T2
AGT-00104379,Multiservices Guédiawaye,MERCHANT,WAVE,GIN,Boké,Boké,9.41922,-7.992184,2023-08-02,ACTIVE,T2
AGT-00104380,Téléservices Médina,MERCHANT,MTN_MOMO,GIN,Nzérékoré,Nzérékoré,9.089066,-8.155024,2019-07-09,ACTIVE,T1
AGT-00104381,Marché HLM,SUB_AGENT,OM,SEN,Kaolack,Kaolack,16.364786,-16.510306,2022-06-10,ACTIVE,T1
AGT-00104382,Téléservices Sandaga,SUB_AGENT,MTN_MOMO,SEN,Dakar,Dakar,16.069732,-17.271081,2024-11-15,ACTIVE,T2
AGT-00104383,Cash Point Colobane,SUB_AGENT,MTN_MOMO,SEN,Tambacounda,Tambacounda,13.721998,-11.772166,2020-12-10,ACTIVE,T1
AGT-00104384,Express Guédiawaye,MERCHANT,MOOV,CIV,Man,Man,6.161247,-4.183509,2019-07-15,ACTIVE,T1
AGT-00104385,Point Cash Colobane,MASTER_AGENT,FREE,SEN,Tambacounda,Tambacounda,14.826422,-12.390887,2024-12-07,ACTIVE,T1
AGT-00104386,Express Hann,MERCHANT,OM,SEN,Diourbel,Diourbel,15.767654,-12.155489,2023-03-10,ACTIVE,T1
AGT-00104387,Multiservices Hann,SUB_AGENT,MTN_MOMO,SEN,Louga,Louga,12.547353,-16.99,2019-04-14,ACTIVE,T2
AGT-00104388,Multiservices Sandaga,MERCHANT,MTN_MOMO,SEN,Kédougou,Kédougou,13.14002,-16.824859,2025-06-10,ACTIVE,T1
AGT-00104389,Mini-marché Reubeuss,MERCHANT,FREE,SEN,Kaolack,Kaolack,15.412581,-15.949893,2022-05-19,SUSPENDED,T1
AGT-00104390,Cash & Go Reubeuss,MERCHANT,WAVE,SEN,Kaolack,Kaolack,16.68032,-14.678903,2022-07-23,ACTIVE,T1
AGT-00104391,Kiosque Patte d'Oie,SUB_AGENT,OM,SEN,Sédhiou,Sédhiou,13.963194,-15.854203,2020-04-12,ACTIVE,T1
AGT-00104392,Point Cash Pikine,MASTER_AGENT,MTN_MOMO,SEN,Matam,Matam,15.572386,-15.472767,2023-08-11,ACTIVE,T2
AGT-00104393,Station Cash Gibraltar,MERCHANT,OM,GIN,Faranah,Faranah,11.724072,-13.223069,2022-09-20,ACTIVE,T3
AGT-00104394,Cash & Go Reubeuss,SUB_AGENT,FREE,SEN,Ziguinchor,Ziguinchor,16.441983,-15.224857,2020-12-03,ACTIVE,T1
